2.521793698530799190e+02,1.000000000000000000e+02
4.538357639793829890e+01,5.000000000000000000e+00
2.581799113446337515e+02,1.000000000000000000e+02
7.226595144762186465e+02,9.600000000000000000e+01
3.669035235606990568e+02,1.000000000000000000e+02
3.851254525549286427e+02,1.000000000000000000e+02
6.443978066957375859e+02,1.000000000000000000e+02
1.017884704733895376e+02,1.000000000000000000e+02
3.746005063710379090e+02,1.000000000000000000e+02
8.359834889020499986e+02,1.000000000000000000e+02
2.841914067556461987e+02,1.000000000000000000e+02
4.328143507824556764e+02,3.300000000000000000e+01
5.617974632154898700e+02,1.000000000000000000e+02
2.429033139181582328e+02,1.000000000000000000e+02
4.517827895719128719e+02,7.700000000000000000e+01
3.500450699186747556e+02,1.000000000000000000e+02
4.778608905924118062e+02,4.600000000000000000e+01
6.501630409799988684e+02,5.800000000000000000e+01
3.006115136916941424e+02,1.000000000000000000e+02
2.652676036956442545e+02,1.000000000000000000e+02
7.702367912983711449e+02,1.000000000000000000e+02
3.690187304028756898e+02,1.000000000000000000e+02
8.274744005525262480e+01,1.000000000000000000e+02
3.840057712745037861e+02,1.000000000000000000e+02
9.909592384720687619e+01,1.000000000000000000e+02
6.521558901302073536e+02,1.000000000000000000e+02
5.758209403598260678e+02,1.000000000000000000e+02
1.459534769260915255e+02,1.000000000000000000e+02
3.415386269219920905e+02,1.000000000000000000e+02
2.416175892220742298e+02,1.000000000000000000e+02
1.512002025196478598e+02,1.000000000000000000e+02
4.386107943272203897e+02,1.000000000000000000e+02
4.307107521388270470e+02,1.000000000000000000e+02
6.183752910376873047e+01,1.000000000000000000e+02
4.852019611769059111e+02,1.000000000000000000e+02
6.377459200877734702e+02,1.000000000000000000e+02
7.159958730602912169e+01,7.300000000000000000e+01
1.713569265123283287e+02,1.000000000000000000e+02
6.164477096748015583e+01,1.000000000000000000e+02
7.416049128929370227e+02,1.000000000000000000e+02
4.824765868178677124e+02,1.000000000000000000e+02
4.744421711695335375e+02,1.000000000000000000e+02
9.525479321326839681e+02,1.000000000000000000e+02
3.712301434871249057e+02,7.500000000000000000e+01
2.474044553635604302e+02,1.000000000000000000e+02
1.654183546249354606e+02,1.000000000000000000e+02
7.441644399285314648e+02,1.000000000000000000e+02
5.505322510653268182e+02,1.000000000000000000e+02
4.386717228406687354e+02,5.400000000000000000e+01
5.545116058813065365e+02,1.000000000000000000e+02
1.385869051015389459e+02,1.000000000000000000e+02
3.280703344202236735e+02,1.000000000000000000e+02
4.464935297249442101e+02,1.000000000000000000e+02
7.839446782632682016e+02,2.800000000000000000e+01
5.125434767852734694e+02,3.100000000000000000e+01
5.585765865903719032e+02,1.000000000000000000e+02
2.236098993704831912e+02,4.900000000000000000e+01
4.012418577511883200e+01,1.000000000000000000e+02
4.683177206325302109e+02,8.400000000000000000e+01
7.609468867835598758e+02,1.000000000000000000e+02
3.544669424943803619e+02,1.000000000000000000e+02
7.390989081223446533e+01,5.000000000000000000e+00
6.484175050815318855e+02,1.000000000000000000e+02
9.835918437042575988e+02,5.900000000000000000e+01
3.800060387923422240e+02,1.000000000000000000e+02
1.574465099081126596e+02,1.000000000000000000e+02
6.156119472521680080e+01,3.000000000000000000e+01
2.479602577080458161e+02,1.000000000000000000e+02
5.237447572215261289e+02,1.000000000000000000e+02
7.659338359563002996e+02,6.100000000000000000e+01
7.107171526915816457e+02,1.000000000000000000e+02
7.811501585644606394e+01,9.300000000000000000e+01
4.034657672360606853e+02,9.100000000000000000e+01
6.493120217674371588e+02,1.000000000000000000e+02
3.845462293853668712e+02,8.700000000000000000e+01
1.710342204098488708e+02,1.000000000000000000e+02
7.646243508189924114e+02,1.000000000000000000e+02
3.608123048052125341e+02,1.000000000000000000e+02
5.792606691931301839e+02,1.000000000000000000e+02
2.204630849624800248e+02,6.700000000000000000e+01
4.758257279798500576e+02,1.000000000000000000e+02
4.721683550431365006e+02,4.700000000000000000e+01
1.077398825773561612e+03,6.000000000000000000e+01
6.197304388256634411e+02,1.000000000000000000e+02
2.479412605772894267e+02,6.000000000000000000e+00
3.443254500788152086e+02,1.000000000000000000e+02
7.746702677932080405e+02,1.000000000000000000e+02
8.791432903529752139e+02,6.800000000000000000e+01
5.433137438683044138e+02,1.000000000000000000e+02
2.857338555734019110e+02,1.000000000000000000e+01
1.909776236835930376e+02,1.000000000000000000e+02
3.331142387961412510e+02,1.000000000000000000e+02
1.967611580036283101e+02,1.000000000000000000e+02
2.782863631591002331e+02,1.000000000000000000e+02
7.797530086353339129e+02,6.000000000000000000e+01
5.312699917321098155e+02,6.600000000000000000e+01
2.945583849539196422e+02,1.000000000000000000e+02
