1.001881098754373852e+03,1.000000000000000000e+02
6.279202482133847525e+02,1.000000000000000000e+02
1.674643906536209386e+02,1.000000000000000000e+02
4.134000124775070617e+02,1.000000000000000000e+02
1.516998044759999686e+02,1.000000000000000000e+02
3.187891573323871626e+02,6.900000000000000000e+01
1.037323372059280757e+02,1.000000000000000000e+02
4.563248859116503127e+02,1.000000000000000000e+02
1.036730253568419812e+03,1.000000000000000000e+02
3.711517541941536251e+02,1.000000000000000000e+02
2.706217273824743188e+02,1.000000000000000000e+02
4.004349198723720065e+02,1.000000000000000000e+02
4.676343253293443354e+02,1.000000000000000000e+02
6.447550498772948231e+02,3.400000000000000000e+01
6.783179038995444898e+02,1.000000000000000000e+02
3.123447026262644499e+02,1.000000000000000000e+02
4.198088984103545158e+02,1.000000000000000000e+02
1.474064331872050388e+02,1.000000000000000000e+02
5.203354475210456940e+02,1.000000000000000000e+02
7.167414227811294722e+02,1.000000000000000000e+02
3.696793718539024098e+02,1.000000000000000000e+02
1.990110511489288285e+02,1.000000000000000000e+02
3.852882779331374081e+02,1.000000000000000000e+02
2.560131318997607650e+02,1.000000000000000000e+02
5.742935896723203086e+02,5.600000000000000000e+01
2.309884639114960123e+02,1.000000000000000000e+02
1.206199946077647155e+03,8.900000000000000000e+01
4.904771386821682881e+02,1.000000000000000000e+02
2.361880112854434799e+02,5.000000000000000000e+00
2.778847610130076760e+02,1.000000000000000000e+02
1.208716939106886002e+03,1.000000000000000000e+02
2.263550012231022777e+02,1.000000000000000000e+02
3.068906401877709982e+02,1.000000000000000000e+02
4.452410120279526495e+02,1.000000000000000000e+02
7.316533746772179825e+01,1.000000000000000000e+02
6.058740607652256926e+01,1.000000000000000000e+02
5.056712096791675322e+02,9.400000000000000000e+01
2.572384847598875695e+02,1.000000000000000000e+02
1.036647378005458080e+02,1.000000000000000000e+02
3.999261213256234555e+02,1.000000000000000000e+02
2.580101504757771522e+02,1.000000000000000000e+02
8.860284398432251862e+01,8.000000000000000000e+00
3.638988154165173796e+02,1.000000000000000000e+02
1.934644107973648204e+02,2.000000000000000000e+01
5.197450086365402058e+02,1.000000000000000000e+02
6.766833795902034581e+02,1.000000000000000000e+02
1.487110120759571998e+02,1.000000000000000000e+02
2.262566019282272691e+02,2.500000000000000000e+01
1.998549286453135494e+02,1.000000000000000000e+02
1.182927095873462235e+02,1.000000000000000000e+02
2.271156908686613747e+02,1.000000000000000000e+02
6.487510953465712191e+02,1.000000000000000000e+02
2.874824984719448935e+02,1.000000000000000000e+02
8.648454187303595972e+02,1.000000000000000000e+02
2.358202172942045820e+02,1.000000000000000000e+02
5.453630314743647887e+02,1.000000000000000000e+02
6.260751614468759954e+02,1.000000000000000000e+02
2.928367622800295180e+02,1.600000000000000000e+01
7.722272920641049723e+02,7.500000000000000000e+01
8.333515636702843494e+02,1.000000000000000000e+02
2.120661855983687474e+02,1.000000000000000000e+02
2.858965300676842958e+02,1.000000000000000000e+02
5.488945280981666883e+02,1.000000000000000000e+02
2.603054533214671551e+02,1.000000000000000000e+02
1.187063347903190788e+03,1.000000000000000000e+02
5.713101509639867572e+02,8.000000000000000000e+01
3.905789497309025364e+02,1.000000000000000000e+02
8.405583268760268538e+02,8.700000000000000000e+01
2.811420633356239023e+02,1.000000000000000000e+02
6.577847758086647900e+02,1.000000000000000000e+02
5.144585590908325230e+02,1.000000000000000000e+02
6.504237577708513527e+02,6.200000000000000000e+01
2.343115245664400845e+02,1.000000000000000000e+02
2.863165279704091404e+02,1.000000000000000000e+02
1.134171534066929468e+02,1.000000000000000000e+02
1.609343067624016044e+02,1.000000000000000000e+02
4.565512664659942743e+02,1.000000000000000000e+02
6.081728016814932971e+02,1.000000000000000000e+02
3.964264838846887642e+02,1.000000000000000000e+02
2.098282248959473009e+02,1.000000000000000000e+02
5.355105191767887618e+02,1.000000000000000000e+02
2.148387567661718265e+02,1.000000000000000000e+02
2.202240054952140724e+02,1.000000000000000000e+02
3.290673913351720330e+02,1.000000000000000000e+02
4.636441280704842143e+02,1.000000000000000000e+02
3.763023549836327675e+01,1.000000000000000000e+02
5.550716491706797342e+02,1.000000000000000000e+02
2.446003008003796708e+02,1.000000000000000000e+02
5.592174677653918025e+02,8.400000000000000000e+01
6.629991023572417816e+02,1.000000000000000000e+02
3.205321511141100927e+02,1.000000000000000000e+02
4.003920657173705990e+02,1.000000000000000000e+02
2.852408905474132439e+02,6.500000000000000000e+01
6.371723498883053480e+02,1.000000000000000000e+02
2.934990629863429490e+02,1.000000000000000000e+02
4.952448846121719157e+02,1.000000000000000000e+02
1.462411676840509926e+02,1.000000000000000000e+02
7.558683995012070511e+01,1.000000000000000000e+02
6.556293210974184831e+02,1.000000000000000000e+02
3.376965547566342707e+02,1.000000000000000000e+02
4.635974865997863503e+02,8.600000000000000000e+01
3.117007971835226385e+02,8.100000000000000000e+01
3.143355780786404807e+02,1.000000000000000000e+02
3.587358791587577684e+02,1.000000000000000000e+02
7.975635938204528657e+02,1.000000000000000000e+02
4.951244713828027102e+02,1.000000000000000000e+02
2.026475924577047465e+02,1.000000000000000000e+02
6.728878870958286598e+02,1.000000000000000000e+02
4.216487159523959463e+02,1.000000000000000000e+02
