-7.378314226867599412e-01,1.309406839838187508e+00,7.125470041856960961e+02,1.040000000000000000e+02
1.713086699329114726e+00,-1.202620341288973327e+00,8.356087732437759996e+02,1.270000000000000000e+02
2.113511340029461394e-01,-2.816101987919783500e-01,3.270459443668373183e+02,6.300000000000000000e+01
1.522637732859152493e+00,-1.510252963864991749e+00,1.020799180766888185e+03,7.500000000000000000e+01
1.950908256640169203e+00,-6.221167977795403203e-01,8.166627391484058762e+02,8.400000000000000000e+01
1.417868586956511301e+00,-8.567335192401714927e-01,6.595267250172209970e+02,9.900000000000000000e+01
2.050820277868137254e-01,-1.405184003826590367e+00,7.000715397796092248e+02,1.340000000000000000e+02
-9.217979156964413168e-01,1.030571551488956850e-01,3.251113104652206971e+02,7.400000000000000000e+01
1.350153845406077746e+00,-2.076636089958256992e+00,1.265647553475688483e+03,9.600000000000000000e+01
5.387798637501237664e-01,-1.162785538054584400e+00,6.076342959829810297e+02,1.000000000000000000e+02
-2.213351196141537525e-01,6.312282360627454736e-01,4.008726606415152673e+02,6.900000000000000000e+01
-1.094895790039540184e+00,-2.041079600948834116e-01,4.363034744171034163e+02,5.500000000000000000e+01
3.863872660850247165e-01,1.194798432769091701e+00,6.035577379258704696e+02,3.790000000000000000e+02
2.351615832777071979e-01,-4.338126469741394597e-01,3.404136824130614514e+02,2.030000000000000000e+02
1.480978332841849543e+00,-5.323791309868004529e-01,5.985330614698495992e+02,1.080000000000000000e+02
-1.057509390497756829e+00,1.919245472692712173e+00,1.086222162980639268e+03,1.140000000000000000e+02
-1.202908136411016127e+00,2.150719881073936968e-01,4.346654345204843821e+02,6.700000000000000000e+01
-1.979255264873886366e+00,1.764454609821447306e+00,1.333385939462253873e+03,7.200000000000000000e+01
-3.183486893742988322e-01,-1.167628208467921258e+00,5.059421063982352393e+02,1.140000000000000000e+02
3.859271069346026373e-01,-1.060266423216485121e+00,5.665650411836037392e+02,1.560000000000000000e+02
2.447293555184044678e-01,-1.906792145688782636e+00,9.182119819880072100e+02,1.660000000000000000e+02
1.822288625562149100e+00,-1.074710130892323701e+00,8.973062473621545223e+02,9.500000000000000000e+01
