-1.567561621347736800e+00,-4.554466471381188875e-01,5.308849924806249874e+02,4.900000000000000000e+01
-2.251939402697507031e-01,-6.996954051866324242e-01,3.249917450343201608e+02,1.330000000000000000e+02
-1.640343792835526671e+00,-2.044810916820230418e+00,8.692345790656220288e+02,1.060000000000000000e+02
-1.787202357414952036e+00,7.548243180082101489e-01,6.224488002063828844e+02,1.010000000000000000e+02
-1.064143139001496152e+00,-1.945781770880699701e+00,7.693458307804301057e+02,1.330000000000000000e+02
-1.386916019614446327e+00,1.400134073267371715e+00,8.740869023883681166e+02,8.500000000000000000e+01
-6.564954187809628472e-01,-1.256420368250680930e+00,5.693485812575794398e+02,1.950000000000000000e+02
6.034268651771403924e-01,-1.083744478266368771e+00,5.448666591961683707e+02,1.370000000000000000e+02
-1.821082428607813553e+00,-1.306129559862108547e+00,7.662097527135416613e+02,1.210000000000000000e+02
1.389886124863128014e+00,1.285104720980440707e+00,6.834367591614965249e+02,1.220000000000000000e+02
1.524259417096937241e+00,-6.422469460816258024e-01,5.882954291987580291e+02,8.900000000000000000e+01
1.956630121832886093e+00,-2.830536007972450641e-01,7.585650533745969142e+02,7.400000000000000000e+01
-1.451505866173825154e+00,-2.018647632916926948e+00,9.880445397029591277e+02,1.220000000000000000e+02
-3.102924027448594746e-01,2.086791321300510926e+00,9.685519017962288899e+02,9.600000000000000000e+01
2.311815774391505762e-01,1.473906313973365023e+00,6.999041007954125462e+02,1.320000000000000000e+02
-8.102467131611932327e-01,-9.372450696616905219e-01,4.781463897424657148e+02,1.500000000000000000e+02
3.832050849048278529e-01,-1.039970535368074822e+00,4.857138267029749841e+02,1.000000000000000000e+03
-1.236697721395501937e+00,-3.372087979082660780e-02,4.423078032096025822e+02,4.800000000000000000e+01
-7.071237638951843874e-01,8.329944366658437183e-01,4.395885225143326238e+02,1.440000000000000000e+02
-1.863805829294477245e+00,-2.878956618242780596e-01,5.072934016845518954e+02,5.800000000000000000e+01
3.305104457818135444e-01,9.036479959858625399e-01,3.659934382898444483e+02,9.900000000000000000e+01
-1.182495330127272037e+00,-7.933825425608502790e-01,3.998871666814533796e+02,7.800000000000000000e+01
-1.276558970138945703e-01,6.805372165880618773e-01,3.490335630216533218e+02,1.760000000000000000e+02
-1.242976999458342835e-01,1.520872944166232088e+00,6.304133284135089070e+02,1.480000000000000000e+02
3.146315874134195667e-01,-1.085776535493874650e+00,5.213575446606262176e+02,1.600000000000000000e+02
-2.033162306187636936e-01,1.751737982818236006e+00,8.169976084393546216e+02,9.700000000000000000e+01
2.069584608725976160e-01,-5.950288787320112682e-01,3.316044043392404319e+02,1.520000000000000000e+02
-1.367723400947806534e+00,-1.599708058928615007e+00,6.500202621453893244e+02,1.130000000000000000e+02
-6.712613643940643637e-01,1.854737366936012766e+00,8.989251889963321673e+02,9.400000000000000000e+01
-3.545135698745656150e-01,-1.227860289705890118e+00,5.226982994956470066e+02,4.380000000000000000e+02
1.456849910673378989e+00,-1.145589236731336946e-01,3.717346522161999474e+02,7.700000000000000000e+01
1.125782829736139412e+00,-2.308019977418052093e-02,3.398135396691197911e+02,1.000000000000000000e+03
4.599516243048773489e-01,1.104654416412317097e+00,4.422165326645010737e+02,2.110000000000000000e+02
5.645125265742922949e-02,-5.959911945110984988e-01,3.267675899274805715e+02,2.150000000000000000e+02
-1.448589019796384436e+00,-8.516682048044934561e-01,4.426411478828076156e+02,6.200000000000000000e+01
1.093671723418616182e+00,1.245770999594635331e+00,6.234030899715282885e+02,1.370000000000000000e+02
-9.873846349936463707e-01,1.149778052819573126e+00,5.981787719136308397e+02,1.410000000000000000e+02
3.633792800653181665e-01,-6.048107900193457898e-01,3.627259492947254103e+02,8.400000000000000000e+01
-1.947181199190427536e+00,-6.282490177908641726e-01,5.374749275853392874e+02,6.800000000000000000e+01
-1.047152063442026382e+00,8.841459931425519336e-01,5.887962160882767648e+02,7.400000000000000000e+01
-1.749828485213897444e+00,9.471952710140252307e-02,6.495908515551252549e+02,5.700000000000000000e+01
1.370735167175109126e+00,-1.327459562745612498e+00,7.967856116605961461e+02,9.700000000000000000e+01
-1.710792476698054898e+00,5.578427342435188230e-01,5.416165658060310761e+02,8.100000000000000000e+01
2.275229632725563889e-01,8.794183215108235530e-01,4.182408253570904435e+02,5.570000000000000000e+02
-1.851013627719928945e+00,-1.682572461230082528e+00,7.689745275468620775e+02,8.400000000000000000e+01
