1.306157807034489249e+00,-1.650402675936209151e+00,7.821203402533124063e+02,7.400000000000000000e+01
-1.295560552091201245e+00,1.930303398616751043e+00,9.681484684859732397e+02,6.600000000000000000e+01
6.538985894284108369e-01,-1.899056418622488751e+00,7.747728678757780472e+02,7.200000000000000000e+01
1.061414802244061040e+00,6.328917502651369986e-01,2.527864482542275653e+02,9.200000000000000000e+01
-4.120130985581664795e-01,-6.286881218008355532e-01,1.549142610483070825e+02,5.300000000000000000e+01
-2.671083600215409248e-01,5.388317684882992786e-01,1.828189571741409907e+02,6.900000000000000000e+01
1.258014349687848643e+00,-4.504318941056961734e-02,3.076561298288247599e+02,4.800000000000000000e+01
6.526102210555175809e-01,-8.132593051382543958e-01,3.274220998924403716e+02,6.400000000000000000e+01
-1.622852656302921970e+00,-2.804786398321830188e-01,3.265083377674824305e+02,4.000000000000000000e+01
2.229135786904237193e-01,1.868328350570815033e+00,6.607266993007866631e+02,1.300000000000000000e+02
-1.041863847650892128e+00,-1.988020737644393687e-01,2.256278232335315579e+02,1.000000000000000000e+03
-1.925123502092571215e+00,-1.442256956658557465e+00,6.298017127380717284e+02,1.000000000000000000e+03
1.456837499397194868e+00,-2.023865000623149779e+00,1.032184001801279464e+03,1.000000000000000000e+03
-5.527121512906454370e-01,1.801845430759413613e+00,7.439951160836585586e+02,9.100000000000000000e+01
9.972139992903241712e-01,-1.020553828786892048e-01,2.228878280885948016e+02,4.800000000000000000e+01
2.520872570568535309e-01,-2.012613353868488719e-01,1.329912537983518632e+02,4.100000000000000000e+01
3.262991509472508156e-01,-1.236610041974055774e+00,4.038948986006635664e+02,9.000000000000000000e+01
1.910860537431456674e+00,1.567140921298913359e+00,6.726386740606311605e+02,1.000000000000000000e+03
1.190931659058182657e+00,-1.447675411580676919e+00,6.904570223551828576e+02,6.300000000000000000e+01
1.851284258522313486e+00,-1.867511178317156961e+00,1.015818902753815223e+03,1.000000000000000000e+03
-2.011487665728112439e+00,-1.818007913587298630e+00,7.695704304408612870e+02,8.000000000000000000e+01
-4.544538531941910708e-01,3.215676724865694780e-01,1.468672409901342633e+02,1.000000000000000000e+03
8.822064398773061811e-01,2.637596479412644968e-01,1.624789950132999934e+02,1.000000000000000000e+03
1.586627795730664481e+00,-6.041570625929155725e-01,3.614340540277196965e+02,1.000000000000000000e+03
4.637170834874320136e-01,2.531511768220506831e-01,7.950228733931371039e+01,3.900000000000000000e+01
1.885816150887741571e+00,1.330402549562529568e+00,6.787605752127557253e+02,8.500000000000000000e+01
1.609361028406719019e+00,1.919517090439377682e-01,2.501393743821759870e+02,4.000000000000000000e+01
8.541394197075682371e-01,5.622643495304568972e-01,1.577476784535654701e+02,4.900000000000000000e+01
-2.330693539524328894e-01,-1.094901461663690068e+00,3.205689636887676102e+02,2.030000000000000000e+02
-1.688913901571739817e+00,4.950010921299736744e-01,5.635415840045727691e+02,1.000000000000000000e+03
5.008643782558666047e-01,-3.295365584331528819e-01,1.385492427257204326e+02,8.400000000000000000e+01
-4.039844754753638689e-01,-2.017556668632094929e+00,8.566608309807519390e+02,9.800000000000000000e+01
1.600064987688418761e-01,4.884683306971040473e-01,1.571564454409767677e+02,1.490000000000000000e+02
6.240239828418832069e-01,1.376933631400496516e+00,5.145178061593678649e+02,1.130000000000000000e+02
1.209937536949350356e+00,-5.063604676788846515e-01,3.549612763439529317e+02,7.900000000000000000e+01
4.215543598185891305e-01,-8.340452961599995607e-01,2.861253074270853745e+02,7.200000000000000000e+01
3.030793470015131774e-01,-1.054789756185406935e+00,3.592262974322449622e+02,9.300000000000000000e+01
1.447988340739388313e+00,5.960069003691153000e-01,2.533524500391181107e+02,3.600000000000000000e+01
1.362321931068882552e+00,2.025477377695629411e+00,6.416402561845640093e+02,6.200000000000000000e+01
-3.098458428392578679e-01,6.727450512142594263e-01,2.212663997450574414e+02,1.180000000000000000e+02
9.684015725651353712e-01,-1.129026076962411862e+00,4.764150128356144478e+02,8.700000000000000000e+01
1.812524354505661961e+00,5.165719911315376223e-01,3.484457232265609150e+02,1.000000000000000000e+03
-1.853967270189093464e+00,9.366038103774845247e-01,7.681621605821046614e+02,1.000000000000000000e+03
-1.274645979976065657e+00,-5.635190276205510607e-01,2.765035607237997510e+02,7.600000000000000000e+01
1.572309312564881267e+00,-4.693618510631125673e-02,2.973284895353274351e+02,5.000000000000000000e+01
-4.474595806542260856e-01,1.820586865209749217e+00,6.807626171952443883e+02,1.000000000000000000e+03
-1.215714241197382695e+00,-1.137135384136841676e+00,3.429003286814761395e+02,4.000000000000000000e+01
6.064116314716856415e-01,2.052606595871294903e+00,8.367682344418640241e+02,8.300000000000000000e+01
-1.204620510068589390e+00,6.338213629547229111e-01,2.897989414725458346e+02,8.900000000000000000e+01
1.380747577116227642e+00,1.546567242179747836e+00,5.244661711963963171e+02,9.400000000000000000e+01
-1.412103217172371084e+00,-1.100330903428671903e+00,4.863794988907733341e+02,8.900000000000000000e+01
-1.868902535720784686e+00,8.417572571972358197e-01,5.787577090316572139e+02,1.000000000000000000e+03
-3.144997957954054346e-01,-8.991894565865681255e-01,2.946382972494578212e+02,1.150000000000000000e+02
-5.916690884438979836e-02,-8.822642519158019336e-01,2.596039246107770850e+02,1.370000000000000000e+02
-2.042783681974691401e+00,1.363869153631402931e+00,8.728534513111428623e+02,6.900000000000000000e+01
1.354534698143516902e+00,1.338361885446294419e+00,4.143341686349857014e+02,3.700000000000000000e+01
1.807044352715644120e+00,9.624467038204751468e-01,4.538578190570131028e+02,1.000000000000000000e+03
-1.039872604116995891e+00,1.462022528123488652e+00,6.393459188871679544e+02,8.100000000000000000e+01
4.697684699824402621e-01,-8.739736673042026727e-01,3.060819070283737915e+02,8.600000000000000000e+01
1.968397140211699092e+00,8.495486979105928427e-01,4.823024735136707477e+02,1.000000000000000000e+03
-4.908531966559632753e-01,7.894881361377246165e-01,2.799745338390452503e+02,9.600000000000000000e+01
-9.122635747240970261e-01,-7.422673579062550875e-01,2.018413242060818789e+02,1.000000000000000000e+03
1.517109521740428235e+00,-6.268348155590919291e-01,4.652515904678104448e+02,1.000000000000000000e+03
